index,n_qubits,qc_depth,single_qubit_gates,multi_qubit_gates,qubit_topology,qasm_file
94,27,731,"{'rz': 1130, 'sx': 356, 'x': 37, 'measure': 27}",{'cx': 1710},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",qftentangled_mapped_ibm_montreal_qiskit_opt3_27.qasm
95,27,91,"{'rz': 81, 'sx': 49, 'measure': 21, 'x': 3}",{'cx': 59},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (4, 1); (4, 7); (6, 7); (7, 4); (7, 6); (7, 10); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (22, 19); (22, 25); (24, 25); (25, 22); (25, 24)",dj_mapped_ibm_montreal_qiskit_opt3_22.qasm
96,27,24,"{'rz': 55, 'sx': 52, 'measure': 10, 'x': 4}",{'cx': 18},"(12, 13); (12, 15); (13, 12); (13, 14); (14, 13); (15, 12); (15, 18); (18, 15); (18, 21); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24); (25, 26); (26, 25)",vqe_mapped_ibm_montreal_qiskit_opt3_10.qasm
97,27,347,"{'rz': 388, 'sx': 210, 'measure': 12, 'x': 1}",{'cx': 541},"(10, 12); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 13); (15, 12); (15, 18); (18, 15); (18, 21); (21, 18); (21, 23); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",qnn_mapped_ibm_montreal_qiskit_opt3_12.qasm
98,27,359,"{'rz': 262, 'sx': 62, 'measure': 12, 'x': 10}",{'cx': 382},"(7, 10); (10, 7); (10, 12); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (22, 19)",qpeinexact_mapped_ibm_montreal_qiskit_opt3_13.qasm
99,27,842,"{'rz': 992, 'sx': 839, 'measure': 21, 'x': 18}",{'cx': 1972},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 15); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (22, 19); (22, 25); (24, 25); (25, 22); (25, 24)",su2random_mapped_ibm_montreal_qiskit_opt3_21.qasm
100,27,81,"{'rz': 38, 'sx': 26, 'measure': 23, 'x': 2}",{'cx': 48},"(1, 4); (4, 1); (4, 7); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",ghz_mapped_ibm_montreal_qiskit_opt3_23.qasm
101,27,708,"{'rz': 813, 'sx': 206, 'x': 37, 'measure': 21}",{'cx': 1376},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qpeexact_mapped_ibm_montreal_qiskit_opt3_22.qasm
102,27,463,"{'rz': 602, 'sx': 187, 'x': 21, 'measure': 19}",{'cx': 891},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qft_mapped_ibm_montreal_qiskit_opt3_19.qasm
103,27,45,"{'sx': 40, 'rz': 20, 'measure': 11, 'x': 1}",{'cx': 20},"(6, 7); (7, 6); (7, 10); (10, 7); (10, 12); (12, 10); (12, 15); (15, 12); (15, 18); (18, 15); (18, 21); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24); (25, 26); (26, 25)",wstate_mapped_ibm_montreal_qiskit_opt3_11.qasm
104,27,430,"{'rz': 228, 'sx': 202, 'measure': 11, 'x': 9}",{'cx': 518},"(8, 11); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (16, 14); (16, 19); (19, 16); (19, 20); (19, 22); (20, 19); (22, 19)",twolocalrandom_mapped_ibm_montreal_qiskit_opt3_11.qasm
105,27,273,"{'rz': 211, 'sx': 89, 'measure': 11, 'x': 7}",{'cx': 207},"(4, 7); (7, 4); (7, 10); (10, 7); (10, 12); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 13); (15, 12); (15, 18); (17, 18); (18, 15); (18, 17); (18, 21); (21, 18); (21, 23); (23, 21)",ae_mapped_ibm_montreal_qiskit_opt3_11.qasm
106,27,69,"{'rz': 67, 'sx': 41, 'measure': 17, 'x': 2}",{'cx': 40},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (4, 1); (4, 7); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (16, 14); (16, 19); (19, 16); (19, 22); (22, 19)",dj_mapped_ibm_montreal_qiskit_opt3_18.qasm
107,27,537,"{'rz': 370, 'sx': 155, 'measure': 22, 'x': 15}",{'cx': 762},"(4, 7); (6, 7); (7, 4); (7, 6); (7, 10); (10, 7); (10, 12); (12, 10); (12, 13); (12, 15); (13, 12); (15, 12); (15, 18); (17, 18); (18, 15); (18, 17); (18, 21); (21, 18); (21, 23); (23, 21)",portfolioqaoa_mapped_ibm_montreal_qiskit_opt3_11.qasm
108,27,22,"{'measure': 19, 'rz': 2, 'sx': 1}",{'cx': 18},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (8, 5); (8, 11); (11, 8); (11, 14); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (15, 12); (15, 18); (18, 15); (18, 21); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24); (25, 26); (26, 25)",ghz_mapped_ibm_montreal_qiskit_opt3_19.qasm
109,27,458,"{'rz': 912, 'sx': 315, 'measure': 23, 'x': 17}",{'cx': 1187},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qft_mapped_ibm_montreal_qiskit_opt3_23.qasm
110,27,547,"{'rz': 528, 'sx': 135, 'x': 22, 'measure': 17}",{'cx': 845},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (21, 18)",qpeexact_mapped_ibm_montreal_qiskit_opt3_18.qasm
111,27,32,"{'rz': 34, 'sx': 17, 'measure': 13}",{'cx': 25},"(11, 14); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",graphstate_mapped_ibm_montreal_qiskit_opt3_13.qasm
112,27,624,"{'rz': 703, 'sx': 362, 'x': 42, 'measure': 13}",{'cx': 802},"(10, 12); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",random_mapped_ibm_montreal_qiskit_opt3_13.qasm
113,27,19,"{'rz': 35, 'sx': 19, 'measure': 12}",{'cx': 22},"(1, 4); (4, 1); (4, 7); (7, 4); (12, 13); (12, 15); (13, 12); (13, 14); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",graphstate_mapped_ibm_montreal_qiskit_opt3_12.qasm
114,27,499,"{'rz': 568, 'sx': 269, 'x': 25, 'measure': 12}",{'cx': 674},"(12, 13); (12, 15); (13, 12); (13, 14); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",random_mapped_ibm_montreal_qiskit_opt3_12.qasm
115,27,559,"{'rz': 1007, 'sx': 566, 'measure': 22, 'x': 7}",{'cx': 970},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qft_mapped_ibm_montreal_qiskit_opt3_22.qasm
116,27,578,"{'rz': 629, 'sx': 190, 'x': 29, 'measure': 18}",{'cx': 1009},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qpeexact_mapped_ibm_montreal_qiskit_opt3_19.qasm
117,27,21,"{'measure': 18, 'rz': 2, 'sx': 1}",{'cx': 17},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (8, 5); (8, 11); (11, 8); (11, 14); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (15, 12); (15, 18); (18, 15); (18, 21); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24); (25, 26); (26, 25)",ghz_mapped_ibm_montreal_qiskit_opt3_18.qasm
118,27,420,"{'rz': 290, 'sx': 116, 'measure': 20, 'x': 6}",{'cx': 595},"(1, 2); (2, 1); (2, 3); (3, 2); (3, 5); (5, 3); (5, 8); (8, 5); (8, 9); (8, 11); (9, 8); (11, 8); (11, 14); (13, 14); (14, 11); (14, 13); (14, 16); (16, 14)",portfolioqaoa_mapped_ibm_montreal_qiskit_opt3_10.qasm
119,27,697,"{'rz': 458, 'sx': 274, 'x': 26, 'measure': 11}",{'cx': 389},"(10, 12); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (19, 16); (19, 20); (19, 22); (20, 19); (22, 19)",pricingput_mapped_ibm_montreal_qiskit_opt3_11.qasm
120,27,78,"{'rz': 70, 'sx': 43, 'measure': 18, 'x': 2}",{'cx': 47},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (5, 3); (5, 8); (8, 5); (8, 9); (8, 11); (9, 8); (11, 8); (11, 14); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (16, 14); (16, 19); (19, 16); (19, 20); (19, 22); (20, 19); (22, 19); (22, 25); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",dj_mapped_ibm_montreal_qiskit_opt3_19.qasm
121,27,41,"{'sx': 36, 'rz': 18, 'measure': 10, 'x': 1}",{'cx': 18},"(6, 7); (7, 6); (7, 10); (10, 7); (10, 12); (12, 10); (12, 15); (15, 12); (15, 18); (18, 15); (18, 21); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24)",wstate_mapped_ibm_montreal_qiskit_opt3_10.qasm
122,27,352,"{'rz': 222, 'sx': 189, 'measure': 10, 'x': 6}",{'cx': 395},"(10, 12); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (16, 14); (16, 19); (19, 16); (19, 20); (19, 22); (20, 19); (22, 19)",twolocalrandom_mapped_ibm_montreal_qiskit_opt3_10.qasm
123,27,222,"{'rz': 190, 'sx': 90, 'measure': 10, 'x': 7}",{'cx': 151},"(5, 8); (8, 5); (8, 11); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (18, 15)",ae_mapped_ibm_montreal_qiskit_opt3_10.qasm
124,27,761,"{'rz': 961, 'sx': 344, 'x': 44, 'measure': 22}",{'cx': 1362},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qpeexact_mapped_ibm_montreal_qiskit_opt3_23.qasm
125,27,392,"{'rz': 585, 'sx': 198, 'measure': 18, 'x': 13}",{'cx': 759},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",qft_mapped_ibm_montreal_qiskit_opt3_18.qasm
126,27,70,"{'rz': 28, 'measure': 22, 'sx': 21, 'x': 3}",{'cx': 37},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 15); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (24, 25); (25, 22); (25, 24)",ghz_mapped_ibm_montreal_qiskit_opt3_22.qasm
127,27,335,"{'rz': 246, 'sx': 72, 'measure': 11, 'x': 8}",{'cx': 313},"(7, 10); (10, 7); (10, 12); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 22); (21, 18); (22, 19)",qpeinexact_mapped_ibm_montreal_qiskit_opt3_12.qasm
128,27,45,"{'sx': 54, 'rz': 48, 'measure': 4}",{'cx': 15},"(23, 24); (24, 23); (24, 25); (25, 24); (25, 26); (26, 25)",tsp_mapped_ibm_montreal_qiskit_opt3_4.qasm
129,27,502,"{'rz': 527, 'sx': 470, 'measure': 20, 'x': 2}",{'cx': 1492},"(1, 4); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 15); (14, 11); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",su2random_mapped_ibm_montreal_qiskit_opt3_20.qasm
130,27,25,"{'rz': 61, 'sx': 56, 'measure': 11, 'x': 5}",{'cx': 20},"(6, 7); (7, 6); (7, 10); (10, 7); (10, 12); (12, 10); (12, 15); (15, 12); (15, 18); (18, 15); (18, 21); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24); (25, 26); (26, 25)",vqe_mapped_ibm_montreal_qiskit_opt3_11.qasm
131,27,394,"{'rz': 426, 'sx': 229, 'measure': 13, 'x': 3}",{'cx': 645},"(10, 12); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (18, 15); (18, 21); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24); (25, 26); (26, 25)",qnn_mapped_ibm_montreal_qiskit_opt3_13.qasm
132,27,103,"{'rz': 86, 'sx': 55, 'measure': 22, 'x': 5}",{'cx': 64},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (4, 1); (4, 7); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (22, 19); (22, 25); (25, 22)",dj_mapped_ibm_montreal_qiskit_opt3_23.qasm
133,27,1283,"{'rz': 1191, 'sx': 997, 'x': 65, 'measure': 27}",{'cx': 3803},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",realamprandom_mapped_ibm_montreal_qiskit_opt3_27.qasm
134,27,327,"{'rz': 225, 'sx': 140, 'x': 15, 'measure': 7}",{'cx': 185},"(5, 8); (8, 5); (8, 9); (8, 11); (9, 8); (11, 8); (11, 14); (12, 13); (13, 12); (13, 14); (14, 11); (14, 13)",pricingput_mapped_ibm_montreal_qiskit_opt3_7.qasm
135,27,711,"{'rz': 1108, 'sx': 339, 'x': 26, 'measure': 26}",{'cx': 1640},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",qftentangled_mapped_ibm_montreal_qiskit_opt3_26.qasm
136,27,895,"{'rz': 1441, 'sx': 745, 'measure': 25, 'x': 7}",{'cx': 2568},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 15); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24); (25, 26); (26, 25)",qnn_mapped_ibm_montreal_qiskit_opt3_25.qasm
137,27,389,"{'rz': 135, 'sx': 132, 'measure': 16, 'x': 1}",{'cx': 1050},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (4, 1); (4, 7); (7, 4); (7, 10); (10, 7); (10, 12); (12, 10); (12, 15); (15, 12); (15, 18); (18, 15); (18, 21); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",su2random_mapped_ibm_montreal_qiskit_opt3_16.qasm
138,27,886,"{'rz': 1002, 'sx': 324, 'x': 49, 'measure': 23}",{'cx': 1576},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qpeinexact_mapped_ibm_montreal_qiskit_opt3_24.qasm
139,27,17,"{'measure': 14, 'rz': 2, 'sx': 1}",{'cx': 13},"(3, 5); (5, 3); (5, 8); (8, 5); (8, 11); (11, 8); (11, 14); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (15, 12); (15, 18); (18, 15); (18, 21); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24); (25, 26); (26, 25)",ghz_mapped_ibm_montreal_qiskit_opt3_14.qasm
140,27,416,"{'rz': 377, 'sx': 110, 'x': 15, 'measure': 14}",{'cx': 566},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (19, 16)",qpeexact_mapped_ibm_montreal_qiskit_opt3_15.qasm
141,27,55,"{'rz': 38, 'sx': 20, 'measure': 4, 'x': 2}",{'cx': 21},"(11, 14); (13, 14); (14, 11); (14, 13); (14, 16); (16, 14)",groundstate_small_mapped_ibm_montreal_qiskit_opt3_4.qasm
142,27,221,"{'rz': 165, 'sx': 59, 'measure': 10, 'x': 5}",{'cx': 231},"(11, 14); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (19, 16); (19, 20); (19, 22); (20, 19); (22, 19)",qftentangled_mapped_ibm_montreal_qiskit_opt3_10.qasm
143,27,430,"{'rz': 228, 'sx': 202, 'measure': 11, 'x': 9}",{'cx': 518},"(8, 11); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (16, 14); (16, 19); (19, 16); (19, 20); (19, 22); (20, 19); (22, 19)",realamprandom_mapped_ibm_montreal_qiskit_opt3_11.qasm
144,27,56,"{'rz': 54, 'sx': 33, 'measure': 14, 'x': 1}",{'cx': 33},"(7, 10); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (19, 16); (19, 20); (19, 22); (20, 19); (22, 19); (22, 25); (25, 22); (25, 26); (26, 25)",dj_mapped_ibm_montreal_qiskit_opt3_15.qasm
