index,n_qubits,qc_depth,single_qubit_gates,multi_qubit_gates,qubit_topology,qasm_file,n_shots,mapped_backend,application,sdk,opt_level
88,27,18,"{'measure': 15, 'rz': 2, 'sx': 1}",{'cx': 14},"(2, 3); (3, 2); (3, 5); (5, 3); (5, 8); (8, 5); (8, 11); (11, 8); (11, 14); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (15, 12); (15, 18); (18, 15); (18, 21); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24); (25, 26); (26, 25)",ghz_mapped_ibm_montreal_qiskit_opt3_15.qasm,1805,ibm_27q,ghz,qiskit,3
89,27,2277,"{'rz': 1178, 'sx': 590, 'x': 28, 'measure': 11}",{'cx': 1627},"(7, 10); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (19, 16)",qwalk-v-chain_mapped_ibm_montreal_qiskit_opt3_11.qasm,3705,ibm_27q,qwalk-v-chain,qiskit,3
90,27,734,"{'rz': 603, 'sx': 502, 'x': 34, 'measure': 17}",{'cx': 1327},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (18, 15)",su2random_mapped_ibm_montreal_qiskit_opt3_17.qasm,3288,ibm_27q,su2random,qiskit,3
91,27,812,"{'rz': 1036, 'sx': 310, 'x': 39, 'measure': 24}",{'cx': 1662},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qpeinexact_mapped_ibm_montreal_qiskit_opt3_25.qasm,2620,ibm_27q,qpeinexact,qiskit,3
92,27,802,"{'rz': 1898, 'sx': 1237, 'measure': 24, 'x': 9}",{'cx': 2040},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (5, 3); (5, 8); (6, 7); (7, 6); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (14, 11); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qnn_mapped_ibm_montreal_qiskit_opt3_24.qasm,1456,ibm_27q,qnn,qiskit,3
93,27,1215,"{'rz': 873, 'sx': 700, 'x': 37, 'measure': 26}",{'cx': 3472},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",realamprandom_mapped_ibm_montreal_qiskit_opt3_26.qasm,1347,ibm_27q,realamprandom,qiskit,3
94,27,731,"{'rz': 1130, 'sx': 356, 'x': 37, 'measure': 27}",{'cx': 1710},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",qftentangled_mapped_ibm_montreal_qiskit_opt3_27.qasm,1720,ibm_27q,qftentangled,qiskit,3
95,27,91,"{'rz': 81, 'sx': 49, 'measure': 21, 'x': 3}",{'cx': 59},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (4, 1); (4, 7); (6, 7); (7, 4); (7, 6); (7, 10); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (22, 19); (22, 25); (24, 25); (25, 22); (25, 24)",dj_mapped_ibm_montreal_qiskit_opt3_22.qasm,2023,ibm_27q,dj,qiskit,3
96,27,24,"{'rz': 55, 'sx': 52, 'measure': 10, 'x': 4}",{'cx': 18},"(12, 13); (12, 15); (13, 12); (13, 14); (14, 13); (15, 12); (15, 18); (18, 15); (18, 21); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24); (25, 26); (26, 25)",vqe_mapped_ibm_montreal_qiskit_opt3_10.qasm,3150,ibm_27q,vqe,qiskit,3
97,27,347,"{'rz': 388, 'sx': 210, 'measure': 12, 'x': 1}",{'cx': 541},"(10, 12); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 13); (15, 12); (15, 18); (18, 15); (18, 21); (21, 18); (21, 23); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",qnn_mapped_ibm_montreal_qiskit_opt3_12.qasm,1060,ibm_27q,qnn,qiskit,3
98,27,359,"{'rz': 262, 'sx': 62, 'measure': 12, 'x': 10}",{'cx': 382},"(7, 10); (10, 7); (10, 12); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (22, 19)",qpeinexact_mapped_ibm_montreal_qiskit_opt3_13.qasm,2144,ibm_27q,qpeinexact,qiskit,3
99,27,842,"{'rz': 992, 'sx': 839, 'measure': 21, 'x': 18}",{'cx': 1972},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 15); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (22, 19); (22, 25); (24, 25); (25, 22); (25, 24)",su2random_mapped_ibm_montreal_qiskit_opt3_21.qasm,2350,ibm_27q,su2random,qiskit,3
100,27,81,"{'rz': 38, 'sx': 26, 'measure': 23, 'x': 2}",{'cx': 48},"(1, 4); (4, 1); (4, 7); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",ghz_mapped_ibm_montreal_qiskit_opt3_23.qasm,3649,ibm_27q,ghz,qiskit,3
101,27,708,"{'rz': 813, 'sx': 206, 'x': 37, 'measure': 21}",{'cx': 1376},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qpeexact_mapped_ibm_montreal_qiskit_opt3_22.qasm,1096,ibm_27q,qpeexact,qiskit,3
102,27,463,"{'rz': 602, 'sx': 187, 'x': 21, 'measure': 19}",{'cx': 891},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qft_mapped_ibm_montreal_qiskit_opt3_19.qasm,3833,ibm_27q,qft,qiskit,3
103,27,45,"{'sx': 40, 'rz': 20, 'measure': 11, 'x': 1}",{'cx': 20},"(6, 7); (7, 6); (7, 10); (10, 7); (10, 12); (12, 10); (12, 15); (15, 12); (15, 18); (18, 15); (18, 21); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24); (25, 26); (26, 25)",wstate_mapped_ibm_montreal_qiskit_opt3_11.qasm,3675,ibm_27q,wstate,qiskit,3
104,27,430,"{'rz': 228, 'sx': 202, 'measure': 11, 'x': 9}",{'cx': 518},"(8, 11); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (16, 14); (16, 19); (19, 16); (19, 20); (19, 22); (20, 19); (22, 19)",twolocalrandom_mapped_ibm_montreal_qiskit_opt3_11.qasm,1747,ibm_27q,twolocalrandom,qiskit,3
105,27,273,"{'rz': 211, 'sx': 89, 'measure': 11, 'x': 7}",{'cx': 207},"(4, 7); (7, 4); (7, 10); (10, 7); (10, 12); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 13); (15, 12); (15, 18); (17, 18); (18, 15); (18, 17); (18, 21); (21, 18); (21, 23); (23, 21)",ae_mapped_ibm_montreal_qiskit_opt3_11.qasm,2573,ibm_27q,ae,qiskit,3
106,27,69,"{'rz': 67, 'sx': 41, 'measure': 17, 'x': 2}",{'cx': 40},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (4, 1); (4, 7); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (16, 14); (16, 19); (19, 16); (19, 22); (22, 19)",dj_mapped_ibm_montreal_qiskit_opt3_18.qasm,2090,ibm_27q,dj,qiskit,3
107,27,537,"{'rz': 370, 'sx': 155, 'measure': 22, 'x': 15}",{'cx': 762},"(4, 7); (6, 7); (7, 4); (7, 6); (7, 10); (10, 7); (10, 12); (12, 10); (12, 13); (12, 15); (13, 12); (15, 12); (15, 18); (17, 18); (18, 15); (18, 17); (18, 21); (21, 18); (21, 23); (23, 21)",portfolioqaoa_mapped_ibm_montreal_qiskit_opt3_11.qasm,2881,ibm_27q,portfolioqaoa,qiskit,3
108,27,22,"{'measure': 19, 'rz': 2, 'sx': 1}",{'cx': 18},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (8, 5); (8, 11); (11, 8); (11, 14); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (15, 12); (15, 18); (18, 15); (18, 21); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24); (25, 26); (26, 25)",ghz_mapped_ibm_montreal_qiskit_opt3_19.qasm,1629,ibm_27q,ghz,qiskit,3
109,27,458,"{'rz': 912, 'sx': 315, 'measure': 23, 'x': 17}",{'cx': 1187},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qft_mapped_ibm_montreal_qiskit_opt3_23.qasm,1235,ibm_27q,qft,qiskit,3
110,27,547,"{'rz': 528, 'sx': 135, 'x': 22, 'measure': 17}",{'cx': 845},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (21, 18)",qpeexact_mapped_ibm_montreal_qiskit_opt3_18.qasm,1421,ibm_27q,qpeexact,qiskit,3
111,27,32,"{'rz': 34, 'sx': 17, 'measure': 13}",{'cx': 25},"(11, 14); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",graphstate_mapped_ibm_montreal_qiskit_opt3_13.qasm,3402,ibm_27q,graphstate,qiskit,3
112,27,624,"{'rz': 703, 'sx': 362, 'x': 42, 'measure': 13}",{'cx': 802},"(10, 12); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",random_mapped_ibm_montreal_qiskit_opt3_13.qasm,3144,ibm_27q,random,qiskit,3
113,27,19,"{'rz': 35, 'sx': 19, 'measure': 12}",{'cx': 22},"(1, 4); (4, 1); (4, 7); (7, 4); (12, 13); (12, 15); (13, 12); (13, 14); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",graphstate_mapped_ibm_montreal_qiskit_opt3_12.qasm,2096,ibm_27q,graphstate,qiskit,3
114,27,499,"{'rz': 568, 'sx': 269, 'x': 25, 'measure': 12}",{'cx': 674},"(12, 13); (12, 15); (13, 12); (13, 14); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",random_mapped_ibm_montreal_qiskit_opt3_12.qasm,2368,ibm_27q,random,qiskit,3
115,27,559,"{'rz': 1007, 'sx': 566, 'measure': 22, 'x': 7}",{'cx': 970},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qft_mapped_ibm_montreal_qiskit_opt3_22.qasm,2312,ibm_27q,qft,qiskit,3
116,27,578,"{'rz': 629, 'sx': 190, 'x': 29, 'measure': 18}",{'cx': 1009},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qpeexact_mapped_ibm_montreal_qiskit_opt3_19.qasm,1906,ibm_27q,qpeexact,qiskit,3
117,27,21,"{'measure': 18, 'rz': 2, 'sx': 1}",{'cx': 17},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (8, 5); (8, 11); (11, 8); (11, 14); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (15, 12); (15, 18); (18, 15); (18, 21); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24); (25, 26); (26, 25)",ghz_mapped_ibm_montreal_qiskit_opt3_18.qasm,3881,ibm_27q,ghz,qiskit,3
118,27,420,"{'rz': 290, 'sx': 116, 'measure': 20, 'x': 6}",{'cx': 595},"(1, 2); (2, 1); (2, 3); (3, 2); (3, 5); (5, 3); (5, 8); (8, 5); (8, 9); (8, 11); (9, 8); (11, 8); (11, 14); (13, 14); (14, 11); (14, 13); (14, 16); (16, 14)",portfolioqaoa_mapped_ibm_montreal_qiskit_opt3_10.qasm,2488,ibm_27q,portfolioqaoa,qiskit,3
119,27,697,"{'rz': 458, 'sx': 274, 'x': 26, 'measure': 11}",{'cx': 389},"(10, 12); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (19, 16); (19, 20); (19, 22); (20, 19); (22, 19)",pricingput_mapped_ibm_montreal_qiskit_opt3_11.qasm,3788,ibm_27q,pricingput,qiskit,3
120,27,78,"{'rz': 70, 'sx': 43, 'measure': 18, 'x': 2}",{'cx': 47},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (5, 3); (5, 8); (8, 5); (8, 9); (8, 11); (9, 8); (11, 8); (11, 14); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (16, 14); (16, 19); (19, 16); (19, 20); (19, 22); (20, 19); (22, 19); (22, 25); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",dj_mapped_ibm_montreal_qiskit_opt3_19.qasm,1877,ibm_27q,dj,qiskit,3
121,27,41,"{'sx': 36, 'rz': 18, 'measure': 10, 'x': 1}",{'cx': 18},"(6, 7); (7, 6); (7, 10); (10, 7); (10, 12); (12, 10); (12, 15); (15, 12); (15, 18); (18, 15); (18, 21); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24)",wstate_mapped_ibm_montreal_qiskit_opt3_10.qasm,2374,ibm_27q,wstate,qiskit,3
122,27,352,"{'rz': 222, 'sx': 189, 'measure': 10, 'x': 6}",{'cx': 395},"(10, 12); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (16, 14); (16, 19); (19, 16); (19, 20); (19, 22); (20, 19); (22, 19)",twolocalrandom_mapped_ibm_montreal_qiskit_opt3_10.qasm,1424,ibm_27q,twolocalrandom,qiskit,3
123,27,222,"{'rz': 190, 'sx': 90, 'measure': 10, 'x': 7}",{'cx': 151},"(5, 8); (8, 5); (8, 11); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (18, 15)",ae_mapped_ibm_montreal_qiskit_opt3_10.qasm,2652,ibm_27q,ae,qiskit,3
124,27,761,"{'rz': 961, 'sx': 344, 'x': 44, 'measure': 22}",{'cx': 1362},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qpeexact_mapped_ibm_montreal_qiskit_opt3_23.qasm,2387,ibm_27q,qpeexact,qiskit,3
125,27,392,"{'rz': 585, 'sx': 198, 'measure': 18, 'x': 13}",{'cx': 759},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",qft_mapped_ibm_montreal_qiskit_opt3_18.qasm,3954,ibm_27q,qft,qiskit,3
126,27,70,"{'rz': 28, 'measure': 22, 'sx': 21, 'x': 3}",{'cx': 37},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 15); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (24, 25); (25, 22); (25, 24)",ghz_mapped_ibm_montreal_qiskit_opt3_22.qasm,3827,ibm_27q,ghz,qiskit,3
127,27,335,"{'rz': 246, 'sx': 72, 'measure': 11, 'x': 8}",{'cx': 313},"(7, 10); (10, 7); (10, 12); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 22); (21, 18); (22, 19)",qpeinexact_mapped_ibm_montreal_qiskit_opt3_12.qasm,3719,ibm_27q,qpeinexact,qiskit,3
128,27,45,"{'sx': 54, 'rz': 48, 'measure': 4}",{'cx': 15},"(23, 24); (24, 23); (24, 25); (25, 24); (25, 26); (26, 25)",tsp_mapped_ibm_montreal_qiskit_opt3_4.qasm,3530,ibm_27q,tsp,qiskit,3
129,27,502,"{'rz': 527, 'sx': 470, 'measure': 20, 'x': 2}",{'cx': 1492},"(1, 4); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 15); (14, 11); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",su2random_mapped_ibm_montreal_qiskit_opt3_20.qasm,3251,ibm_27q,su2random,qiskit,3
130,27,25,"{'rz': 61, 'sx': 56, 'measure': 11, 'x': 5}",{'cx': 20},"(6, 7); (7, 6); (7, 10); (10, 7); (10, 12); (12, 10); (12, 15); (15, 12); (15, 18); (18, 15); (18, 21); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24); (25, 26); (26, 25)",vqe_mapped_ibm_montreal_qiskit_opt3_11.qasm,3842,ibm_27q,vqe,qiskit,3
131,27,394,"{'rz': 426, 'sx': 229, 'measure': 13, 'x': 3}",{'cx': 645},"(10, 12); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (18, 15); (18, 21); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24); (25, 26); (26, 25)",qnn_mapped_ibm_montreal_qiskit_opt3_13.qasm,3982,ibm_27q,qnn,qiskit,3
132,27,103,"{'rz': 86, 'sx': 55, 'measure': 22, 'x': 5}",{'cx': 64},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (4, 1); (4, 7); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (22, 19); (22, 25); (25, 22)",dj_mapped_ibm_montreal_qiskit_opt3_23.qasm,2958,ibm_27q,dj,qiskit,3
133,27,1283,"{'rz': 1191, 'sx': 997, 'x': 65, 'measure': 27}",{'cx': 3803},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",realamprandom_mapped_ibm_montreal_qiskit_opt3_27.qasm,1267,ibm_27q,realamprandom,qiskit,3
