QTask_ID,Status,QDCenter,QNode_ID,Execution_Time,Start_Time,Finish_Time,No_Qubits,Application, Cost
3578,SUCCESS,2,1,24668.48,31457817.01,31482485.49,127,qpeexact,39469.56800000072
3579,SUCCESS,2,1,58976.09,31482485.49,31541461.58,127,realamprandom,94361.7439999938
3580,SUCCESS,2,1,9452.03,31541461.58,31550913.61,127,qpeinexact,15123.248000001908
3581,SUCCESS,2,1,1202.06,31550913.61,31552115.67,127,twolocalrandom,1923.2960000038147
3582,SUCCESS,2,1,14199.46,31552115.67,31566315.13,127,realamprandom,22719.135999995473
3583,SUCCESS,2,1,4885.69,31566315.13,31571200.82,127,su2random,7817.104000002146
3584,SUCCESS,2,1,2116.47,31571200.82,31573317.29,127,dj,3386.3520000040535
3587,SUCCESS,2,1,2000.53,31573317.29,31575317.82,127,qft,3200.8479999959472
3588,SUCCESS,2,1,10810.8,31575317.82,31586128.62,127,qpeexact,17297.280000001192
3589,SUCCESS,2,1,2465.57,31586128.62,31588594.19,127,qnn,3944.912000000477
3590,SUCCESS,2,1,16509.22,31588594.19,31605103.41,127,qpeexact,26414.751999998094
3591,SUCCESS,2,1,10066.43,31605103.41,31615169.84,127,qpeinexact,16106.287999999524
3593,SUCCESS,2,1,1280.21,31615169.84,31616450.05,127,dj,2048.3360000014304
3596,SUCCESS,2,1,3246.76,31616450.05,31619696.81,127,ae,5194.815999996663
3598,SUCCESS,2,1,28025.03,31619696.81,31647721.84,127,qft,44840.04800000191
3599,SUCCESS,2,1,820.99,31647721.84,31648542.83,127,realamprandom,1313.584000003338
3600,SUCCESS,2,1,17024.46,31648542.83,31665567.29,127,qpeinexact,27239.136000001432
3601,SUCCESS,2,1,270.69,31665567.29,31665837.98,127,graphstate,433.10399999618534
3602,SUCCESS,2,1,2065.74,31665837.98,31667903.72,127,ghz,3305.184000003338
3603,SUCCESS,2,1,77030.31,31667903.72,31744934.03,127,twolocalrandom,123248.49599999786
3604,SUCCESS,2,1,432.08,31744934.03,31745366.11,127,ghz,691.3280000030995
3605,SUCCESS,2,1,378.56,31745366.11,31745744.67,127,qaoa,605.6959999978543
3606,SUCCESS,2,1,2807.43,31745744.67,31748552.1,127,ae,4491.887999999523
3608,SUCCESS,2,1,2461.82,31748552.1,31751013.92,127,grover-v-chain,3938.912000000477
3610,SUCCESS,2,1,18884.97,31751013.92,31769898.89,127,realamprandom,30215.951999998095
3612,SUCCESS,2,1,577.04,31769898.89,31770475.93,127,qpeexact,923.26400000453
3613,SUCCESS,2,1,36985.96,31770475.93,31807461.89,127,su2random,59177.535999995474
3615,SUCCESS,2,1,401.06,31807461.89,31807862.95,127,graphstate,641.6959999978543
3616,SUCCESS,2,1,943.11,31807862.95,31808806.06,127,ghz,1508.9759999990465
3617,SUCCESS,2,1,96.12,31808806.06,31808902.18,127,wstate,153.7920000076294
3619,SUCCESS,2,1,7035.48,31808902.18,31815937.66,127,wstate,11256.767999994756
3621,SUCCESS,2,1,124314.97,31815937.66,31940252.63,127,grover-noancilla,198903.95200000406
3622,SUCCESS,2,1,4523.27,31940252.63,31944775.9,127,qpeexact,7237.231999999285
3623,SUCCESS,2,1,55.31,31944775.9,31944831.21,127,ghz,88.49599999785424
3624,SUCCESS,2,1,29128.21,31944831.21,31973959.42,127,realamprandom,46605.13600000143
3625,SUCCESS,2,1,43595.64,31973959.42,32017555.06,127,qnn,69753.02400000095
3626,SUCCESS,2,1,317,32017555.06,32017872.06,127,ghz,507.20000000000005
3627,SUCCESS,2,1,6255.78,32017872.06,32024127.84,127,qft,10009.247999995947
3628,SUCCESS,2,1,16321,32024127.84,32040448.84,127,qftentangled,26113.600000000002
3629,SUCCESS,2,1,23411.08,32040448.84,32063859.92,127,realamprandom,37457.7280000031
3630,SUCCESS,2,1,8518.85,32063859.92,32072378.77,127,random,13630.160000002385
3631,SUCCESS,2,1,21943.44,32072378.77,32094322.21,127,qpeinexact,35109.50399999619
3633,SUCCESS,2,1,17096.48,32094322.21,32111418.69,127,qftentangled,27354.368000000715
3635,SUCCESS,2,1,13687.27,32111418.69,32125105.96,127,random,21899.631999999285
3636,SUCCESS,2,1,1812.47,32125105.96,32126918.43,127,ghz,2899.9520000040534
3637,SUCCESS,2,1,19939.77,32126918.43,32146858.2,127,qft,31903.631999999285
3638,SUCCESS,2,1,165.93,32146858.2,32147024.13,127,dj,265.4879999935627
3639,SUCCESS,2,1,5689.14,32147024.13,32152713.27,127,qft,9102.624000000955
3640,SUCCESS,2,1,201.5,32152713.27,32152914.77,127,dj,322.40000000596046
3641,SUCCESS,2,1,14196.4,32152914.77,32167111.17,127,twolocalrandom,22714.23999999762
3642,SUCCESS,2,1,4933.91,32167111.17,32172045.08,127,su2random,7894.255999994279
3645,SUCCESS,2,1,17923.48,32172045.08,32189968.56,127,qft,28677.568000000716
3647,SUCCESS,2,1,126.67,32189968.56,32190095.23,127,ghz,202.67200000286104
3648,SUCCESS,2,1,1795.61,32190095.23,32191890.84,127,dj,2872.9759999990465
3649,SUCCESS,2,1,206.85,32191890.84,32192097.69,127,qft,330.9600000023842
3650,SUCCESS,2,1,6545.39,32192097.69,32198643.08,127,qpeexact,10472.623999994994
3651,SUCCESS,2,1,32586.12,32198643.08,32231229.2,127,ae,52137.792000001675
3652,SUCCESS,2,1,4225.05,32231229.2,32235454.25,127,qnn,6760.080000001192
3653,SUCCESS,2,1,1924.28,32235454.25,32237378.53,127,dj,3078.8480000019076
3654,SUCCESS,2,1,2894.78,32237378.53,32240273.31,127,qpeexact,4631.647999995947
3655,SUCCESS,2,1,10097.97,32240273.31,32250371.28,127,qft,16156.752000004053
3656,SUCCESS,2,1,4188.31,32250371.28,32254559.59,127,qftentangled,6701.295999997855
3658,SUCCESS,2,1,7572.96,32254559.59,32262132.55,127,qftentangled,12116.73600000143
3659,SUCCESS,2,1,88.5,32262132.55,32262221.05,127,dj,141.6
3660,SUCCESS,2,1,13671.2,32262221.05,32275892.25,127,qft,21873.91999999881
3661,SUCCESS,2,1,14842.22,32275892.25,32290734.47,127,qpeinexact,23747.552000004056
3662,SUCCESS,2,1,1846.28,32290734.47,32292580.75,127,dj,2954.047999995947
3663,SUCCESS,2,1,11039.93,32292580.75,32303620.68,127,qpeinexact,17663.888000005485
3665,SUCCESS,2,1,21542.89,32303620.68,32325163.57,127,twolocalrandom,34468.623999995
3666,SUCCESS,2,1,10522.75,32325163.57,32335686.32,127,qftentangled,16836.4
3667,SUCCESS,2,1,232.18,32335686.32,32335918.5,127,wstate,371.4879999995232
3668,SUCCESS,2,1,2021.14,32335918.5,32337939.64,127,su2random,3233.8240000009537
3669,SUCCESS,2,1,629.41,32337939.64,32338569.05,127,twolocalrandom,1007.0560000002384
3670,SUCCESS,2,1,1237.13,32338569.05,32339806.18,127,pricingcall,1979.4079999983312
3672,SUCCESS,2,1,39316.38,32339806.18,32379122.56,127,random,62906.20800000429
3673,SUCCESS,2,1,1133.97,32379122.56,32380256.53,127,dj,1814.3519999980927
3674,SUCCESS,2,1,2551.69,32380256.53,32382808.22,127,qpeinexact,4082.704000002146
3675,SUCCESS,2,1,2673.72,32382808.22,32385481.94,127,realamprandom,4277.951999998093
3676,SUCCESS,2,1,13768.43,32385481.94,32399250.37,127,ae,22029.487999999525
3677,SUCCESS,2,1,365.3,32399250.37,32399615.67,127,ae,584.4800000011921
3678,SUCCESS,2,1,58.41,32399615.67,32399674.08,127,ghz,93.45599999427796
3679,SUCCESS,2,1,773.99,32399674.08,32400448.07,127,pricingput,1238.3840000033379
3680,SUCCESS,2,1,4823.41,32400448.07,32405271.48,127,qftentangled,7717.456000000238
3681,SUCCESS,2,1,42740.83,32405271.48,32448012.31,127,su2random,68385.32800000311
3682,SUCCESS,2,1,4618.8,32448012.31,32452631.11,127,qft,7390.079999995232
3683,SUCCESS,2,1,29559.74,32452631.11,32482190.85,127,su2random,47295.58400000334
3684,SUCCESS,2,1,1050.62,32482190.85,32483241.47,127,qnn,1680.992000001669
3685,SUCCESS,2,1,18646.17,32483241.47,32501887.64,127,qftentangled,29833.871999996903
3686,SUCCESS,2,1,16633.71,32501887.64,32518521.35,127,ae,26613.93600000143
3688,SUCCESS,2,1,9985.78,32518521.35,32528507.13,127,qftentangled,15977.248000001908
3689,SUCCESS,2,1,2015.68,32528507.13,32530522.81,127,realamprandom,3225.087999999523
3690,SUCCESS,2,1,29351.42,32530522.81,32559874.23,127,ae,46962.271999996905
3691,SUCCESS,2,1,656.92,32559874.23,32560531.15,127,wstate,1051.0720000028612
3693,SUCCESS,2,1,23191.37,32560531.15,32583722.52,127,qft,37106.19200000167
3694,SUCCESS,2,1,71611.99,32583722.52,32655334.51,127,random,114579.18399999739
3695,SUCCESS,2,1,122385.52,32655334.51,32777720.03,127,random,195816.8319999993
3696,SUCCESS,2,1,551.05,32777720.03,32778271.08,127,graphstate,881.6800000011922
3697,SUCCESS,2,1,44837.79,32778271.08,32823108.87,127,qpeexact,71740.46399999857
3698,SUCCESS,2,1,18846,32823108.87,32841954.87,127,qpeexact,30153.600000000002
3699,SUCCESS,2,1,180.89,32841954.87,32842135.76,127,wstate,289.4240000009537
3700,SUCCESS,2,1,92.16,32842135.76,32842227.92,127,qaoa,147.45600000023842
3701,SUCCESS,2,1,521.96,32842227.92,32842749.88,127,wstate,835.1359999954701
3702,SUCCESS,2,1,11718.72,32842749.88,32854468.6,127,qftentangled,18749.952000004054
3703,SUCCESS,2,1,2858.74,32854468.6,32857327.34,127,dj,4573.983999997377
3705,SUCCESS,2,1,42.68,32857327.34,32857370.02,127,ghz,68.28800000548362
3706,SUCCESS,2,1,205.47,32857370.02,32857575.49,127,dj,328.7519999921322
3707,SUCCESS,2,1,13600.22,32857575.49,32871175.71,127,ae,21760.352000004055
3709,SUCCESS,2,1,3289.05,32871175.71,32874464.76,127,su2random,5262.480000001193
3710,SUCCESS,2,1,47.36,32874464.76,32874512.12,127,vqe,75.77599999904633
3711,SUCCESS,2,1,2684.56,32874512.12,32877196.68,127,dj,4295.296000003815
3713,SUCCESS,2,1,3308.22,32877196.68,32880504.9,127,wstate,5293.151999992133
3714,SUCCESS,2,1,134.39,32880504.9,32880639.29,127,graphstate,215.02400000691415
3715,SUCCESS,2,1,975.52,32880639.29,32881614.81,127,realamprandom,1560.8319999992848
3716,SUCCESS,2,1,2396.65,32881614.81,32884011.46,127,ae,3834.639999997616
3718,SUCCESS,2,1,4795.77,32884011.46,32888807.23,127,qft,7673.231999999285
3720,SUCCESS,2,1,64.53,32888807.23,32888871.76,127,graphstate,103.24800000190736
3721,SUCCESS,2,1,732,32888871.76,32889603.76,127,dj,1171.2
3722,SUCCESS,2,1,1930.73,32889603.76,32891534.49,127,dj,3089.167999994755
3723,SUCCESS,2,1,24888.91,32891534.49,32916423.4,127,qpeinexact,39822.2560000062
3724,SUCCESS,2,1,1367.65,32916423.4,32917791.05,127,qnn,2188.239999997616
3726,SUCCESS,2,1,7849.05,32917791.05,32925640.1,127,qnn,12558.480000001193
3727,SUCCESS,2,1,105.55,32925640.1,32925745.65,127,ghz,168.88000000119212
3728,SUCCESS,2,1,132.49,32925745.65,32925878.14,127,ghz,211.9839999973774
3729,SUCCESS,2,1,740.32,32925878.14,32926618.46,127,qft,1184.512000000477
3730,SUCCESS,2,1,29560.88,32926618.46,32956179.34,127,random,47297.40799999834
3731,SUCCESS,2,1,2023.94,32956179.34,32958203.28,127,wstate,3238.304000002146
3732,SUCCESS,2,1,1736.87,32958203.28,32959940.15,127,wstate,2778.992000001669
3733,SUCCESS,2,1,50.04,32959940.15,32959990.19,127,vqe,80.0639999985695
3734,SUCCESS,2,1,17681.69,32959990.19,32977671.88,127,qpeexact,28290.703999996185
3735,SUCCESS,2,1,1821.39,32977671.88,32979493.27,127,wstate,2914.224000006914
3736,SUCCESS,2,1,1482.82,32979493.27,32980976.09,127,qpeexact,2372.5119999945164
3738,SUCCESS,2,1,29002.17,32980976.09,33009978.26,127,qnn,46403.47200000286
3739,SUCCESS,2,1,9539.79,33009978.26,33019518.05,127,qpeexact,15263.663999998571
3740,SUCCESS,2,1,1145.44,33019518.05,33020663.49,127,portfoliovqe,1832.7039999961853
3741,SUCCESS,2,1,5237.04,33020663.49,33025900.53,127,qft,8379.26400000453
3742,SUCCESS,2,1,16153.77,33025900.53,33042054.3,127,qftentangled,25846.031999999286
3743,SUCCESS,2,1,7216.05,33042054.3,33049270.35,127,twolocalrandom,11545.680000001194
3744,SUCCESS,2,1,11270.29,33049270.35,33060540.64,127,pricingcall,18032.46399999857
3745,SUCCESS,2,1,1153.61,33060540.64,33061694.25,127,wstate,1845.7759999990465
3746,SUCCESS,2,1,8654.27,33061694.25,33070348.52,127,twolocalrandom,13846.831999999285
3747,SUCCESS,2,1,15574.45,33070348.52,33085922.97,127,qftentangled,24919.11999999881
3748,SUCCESS,2,1,2362.92,33085922.97,33088285.89,127,dj,3780.6720000028613
3750,SUCCESS,2,1,50.21,33088285.89,33088336.1,127,graphstate,80.33600000143052
3751,SUCCESS,2,1,3302.02,33088336.1,33091638.12,127,qnn,5283.231999999285
3752,SUCCESS,2,1,22731.39,33091638.12,33114369.51,127,qft,36370.224000000955
3753,SUCCESS,2,1,2415.56,33114369.51,33116785.07,127,qpeinexact,3864.8959999978542
3754,SUCCESS,2,1,26205.89,33116785.07,33142990.96,127,qpeexact,41929.42400000096
3755,SUCCESS,2,1,13643.23,33142990.96,33156634.19,127,ae,21829.168000000718
3756,SUCCESS,2,1,1675.66,33156634.19,33158309.85,127,qpeexact,2681.056000000239
3757,SUCCESS,2,1,13749.49,33158309.85,33172059.34,127,qwalk-v-chain,21999.183999997378
3758,SUCCESS,2,1,1913.16,33172059.34,33173972.5,127,qft,3061.056000000239
3759,SUCCESS,2,1,122.28,33173972.5,33174094.78,127,graphstate,195.64800000190735
3760,SUCCESS,2,1,22906.55,33174094.78,33197001.33,127,qftentangled,36650.47999999523
3761,SUCCESS,2,1,1546.24,33197001.33,33198547.57,127,qpeinexact,2473.984000003338
3762,SUCCESS,2,1,4440.62,33198547.57,33202988.19,127,qftentangled,7104.992000001669
3763,SUCCESS,2,1,18293.36,33202988.19,33221281.55,127,qnn,29269.375999999047
3764,SUCCESS,2,1,189.52,33221281.55,33221471.07,127,graphstate,303.23199999928477
3765,SUCCESS,2,1,96052.1,33221471.07,33317523.17,127,random,153683.3600000024
3766,SUCCESS,2,1,3072.19,33317523.17,33320595.36,127,wstate,4915.504000002146
3768,SUCCESS,2,1,1497.84,33320595.36,33322093.2,127,dj,2396.5439999997616
3769,SUCCESS,2,1,2459.89,33322093.2,33324553.09,127,ghz,3935.8239999949933
3770,SUCCESS,2,1,17549.3,33324553.09,33342102.39,127,ae,28078.880000001194
3771,SUCCESS,2,1,1096.24,33342102.39,33343198.63,127,realamprandom,1753.9839999973774
3772,SUCCESS,2,1,29959.68,33343198.63,33373158.31,127,qpeexact,47935.48800000548
3774,SUCCESS,2,1,2569.31,33373158.31,33375727.62,127,qpeinexact,4110.895999997854
3775,SUCCESS,2,1,8125.88,33375727.62,33383853.5,127,twolocalrandom,13001.407999998331
3776,SUCCESS,2,1,688.68,33383853.5,33384542.18,127,su2random,1101.8879999995231
3778,SUCCESS,2,1,16332.86,33384542.18,33400875.04,127,qpeinexact,26132.576000005007
3780,SUCCESS,2,1,14968.25,33400875.04,33415843.29,127,qft,23949.2
3781,SUCCESS,2,1,1373.48,33415843.29,33417216.77,127,wstate,2197.5680000007155
3782,SUCCESS,2,1,6345.26,33417216.77,33423562.03,127,qpeexact,10152.415999996663
3783,SUCCESS,2,1,2735.33,33423562.03,33426297.36,127,qnn,4376.5280000031
3784,SUCCESS,2,1,2600.25,33426297.36,33428897.61,127,dj,4160.400000000001
3785,SUCCESS,2,1,2007.66,33428897.61,33430905.27,127,dj,3212.255999994278
3786,SUCCESS,2,1,27961.46,33430905.27,33458866.73,127,su2random,44738.336000001436
3787,SUCCESS,2,1,8105.23,33458866.73,33466971.96,127,su2random,12968.368000000715
3788,SUCCESS,2,1,35671.71,33466971.96,33502643.67,127,twolocalrandom,57074.73600000143
3789,SUCCESS,2,1,692.94,33502643.67,33503336.61,127,graphstate,1108.7039999961853
3790,SUCCESS,2,1,6885.73,33503336.61,33510222.34,127,qpeinexact,11017.168000000716
3791,SUCCESS,2,1,2383.38,33510222.34,33512605.72,127,qnn,3813.4079999983314
3792,SUCCESS,2,1,10028.59,33512605.72,33522634.31,127,qftentangled,16045.744000005723
3793,SUCCESS,2,1,133.75,33522634.31,33522768.06,127,qpeexact,213.99999999403954
3794,SUCCESS,2,1,827.05,33522768.06,33523595.11,127,ghz,1323.280000001192
3795,SUCCESS,2,1,5597.69,33523595.11,33529192.8,127,ae,8956.304000002146
3796,SUCCESS,2,1,2825.45,33529192.8,33532018.25,127,twolocalrandom,4520.719999998808
3797,SUCCESS,2,1,35989.77,33532018.25,33568008.02,127,twolocalrandom,57583.63200000525
3798,SUCCESS,2,1,1035.91,33568008.02,33569043.93,127,graphstate,1657.455999994278
3800,SUCCESS,2,1,8556.58,33569043.93,33577600.51,127,twolocalrandom,13690.527999997139
3801,SUCCESS,2,1,12418.29,33577600.51,33590018.8,127,qftentangled,19869.26399999857
3802,SUCCESS,2,1,14336.48,33590018.8,33604355.28,127,ae,22938.368000006678
3803,SUCCESS,2,1,12614.41,33604355.28,33616969.69,127,qnn,20183.055999994278
3804,SUCCESS,2,1,8937.2,33616969.69,33625906.89,127,qft,14299.52000000477
3805,SUCCESS,2,1,1305.74,33625906.89,33627212.63,127,qnn,2089.183999991417
3806,SUCCESS,2,1,1731.15,33627212.63,33628943.78,127,ghz,2769.840000009537
3807,SUCCESS,2,1,7892.63,33628943.78,33636836.41,127,qftentangled,12628.207999992372
3808,SUCCESS,2,1,18608.83,33636836.41,33655445.24,127,twolocalrandom,29774.128000009063
3810,SUCCESS,2,1,169.85,33655445.24,33655615.09,127,qaoa,271.7600000023842
3811,SUCCESS,2,1,22471.17,33655615.09,33678086.26,127,qpeexact,35953.871999990944
3814,SUCCESS,2,1,455.25,33678086.26,33678541.51,127,qpeexact,728.4000000000001
3815,SUCCESS,2,1,24461.45,33678541.51,33703002.96,127,ae,39138.32000000477
3816,SUCCESS,2,1,2099.77,33703002.96,33705102.73,127,qftentangled,3359.6319999933244
3817,SUCCESS,2,1,6251.05,33705102.73,33711353.78,127,qft,10001.680000007153
3818,SUCCESS,2,1,4053.5,33711353.78,33715407.28,127,qftentangled,6485.6
3819,SUCCESS,2,1,324.13,33715407.28,33715731.41,127,wstate,518.6079999923707
3820,SUCCESS,2,1,4535.79,33715731.41,33720267.2,127,qpeexact,7257.2639999985695
3821,SUCCESS,2,1,115490.76,33720267.2,33835757.96,127,random,184785.2160000086
3822,SUCCESS,2,1,2411.66,33835757.96,33838169.62,127,qftentangled,3858.6559999942783
3823,SUCCESS,2,1,8958.65,33838169.62,33847128.27,127,qpeinexact,14333.840000009537
3824,SUCCESS,2,1,2496.39,33847128.27,33849624.66,127,ghz,3994.223999989033
3825,SUCCESS,2,1,986.77,33849624.66,33850611.43,127,dj,1578.8320000052454
3826,SUCCESS,2,1,30878.25,33850611.43,33881489.68,127,twolocalrandom,49405.200000000004
3827,SUCCESS,2,1,1992.96,33881489.68,33883482.64,127,qpeexact,3188.7360000014305
3828,SUCCESS,2,1,7419.93,33883482.64,33890902.57,127,twolocalrandom,11871.887999999524
3830,SUCCESS,2,1,272.57,33890902.57,33891175.14,127,ghz,436.1120000004769
3832,SUCCESS,2,1,124.25,33891175.14,33891299.39,127,graphstate,198.8
3834,SUCCESS,2,1,413.06,33891299.39,33891712.45,127,graphstate,660.8960000038147
3835,SUCCESS,2,1,181160.68,33891712.45,34072873.13,127,qwalk-noancilla,289857.0879999876
3836,SUCCESS,2,1,4789.37,34072873.13,34077662.5,127,wstate,7662.99200000763
3838,SUCCESS,2,1,667.09,34077662.5,34078329.59,127,dj,1067.3439999938012
3839,SUCCESS,2,1,46500.86,34078329.59,34124830.45,127,random,74401.37599999904
3840,SUCCESS,2,1,468.09,34124830.45,34125298.54,127,qft,748.944000005722
3841,SUCCESS,2,1,66.88,34125298.54,34125365.42,127,dj,107.00799999237061
3842,SUCCESS,2,1,73523.48,34125365.42,34198888.9,127,su2random,117637.56800000668
3843,SUCCESS,2,1,12149.56,34198888.9,34211038.46,127,su2random,19439.296000003815
3844,SUCCESS,2,1,18803.25,34211038.46,34229841.71,127,ae,30085.2
3846,SUCCESS,2,1,172.56,34229841.71,34230014.27,127,ghz,276.0960000038147
3847,SUCCESS,2,1,11055.4,34230014.27,34241069.67,127,su2random,17688.639999997617
3848,SUCCESS,2,1,1582.39,34241069.67,34242652.06,127,graphstate,2531.823999989033
3850,SUCCESS,2,1,8618.83,34242652.06,34251270.89,127,qpeexact,13790.128000009061
3851,SUCCESS,2,1,58.49,34251270.89,34251329.38,127,ghz,93.58400000333786
3852,SUCCESS,2,1,6532.11,34251329.38,34257861.49,127,qpeexact,10451.375999987125
3854,SUCCESS,2,1,8000.76,34257861.49,34265862.25,127,twolocalrandom,12801.216000008584
3855,SUCCESS,2,1,3160.34,34265862.25,34269022.59,127,qftentangled,5056.544000005722
3857,SUCCESS,2,1,34889.91,34269022.59,34303912.5,127,qftentangled,55823.85599999428
3858,SUCCESS,2,1,17721,34303912.5,34321633.5,127,su2random,28353.600000000002
3860,SUCCESS,2,1,178.44,34321633.5,34321811.94,127,graphstate,285.5039999961853
3861,SUCCESS,2,1,24378.05,34321811.94,34346189.99,127,su2random,39004.87999999523
3862,SUCCESS,2,1,3841.76,34346189.99,34350031.75,127,ae,6146.816000008584
3865,SUCCESS,2,1,15958.02,34350031.75,34365989.77,127,qft,25532.832000005248
3866,SUCCESS,2,1,23775.04,34365989.77,34389764.81,127,qpeexact,38040.06399999857
3867,SUCCESS,2,1,99314.52,34389764.81,34489079.33,127,random,158903.23199999332
3868,SUCCESS,2,1,45885.28,34489079.33,34534964.61,127,random,73416.44800000191
3869,SUCCESS,2,1,13464,34534964.61,34548428.61,127,qpeexact,21542.4
3870,SUCCESS,2,1,11652.68,34548428.61,34560081.29,127,qpeinexact,18644.287999999524
3871,SUCCESS,2,1,1922.91,34560081.29,34562004.2,127,qpeexact,3076.6559999942783
3872,SUCCESS,2,1,18546.89,34562004.2,34580551.09,127,qpeexact,29675.024000000954
3873,SUCCESS,2,1,2596.8,34580551.09,34583147.89,127,qpeinexact,4154.880000007152
3874,SUCCESS,2,1,23663.68,34583147.89,34606811.57,127,ae,37861.887999999526
3875,SUCCESS,2,1,5939.98,34606811.57,34612751.55,127,twolocalrandom,9503.967999994755
3876,SUCCESS,2,1,756.93,34612751.55,34613508.48,127,wstate,1211.0879999995232
3878,SUCCESS,2,1,8290.78,34613508.48,34621799.26,127,qnn,13265.248000001908
3879,SUCCESS,2,1,32674,34621799.26,34654473.26,127,twolocalrandom,52278.4
3880,SUCCESS,2,1,125.37,34654473.26,34654598.63,127,wstate,200.59199999570848
3881,SUCCESS,2,1,19447.76,34654598.63,34674046.39,127,qpeexact,31116.416000008583
3882,SUCCESS,2,1,33840.48,34674046.39,34707886.87,127,ae,54144.76799999476
3883,SUCCESS,2,1,35517.07,34707886.87,34743403.94,127,qwalk-noancilla,56827.31200000048
3884,SUCCESS,2,1,2635.96,34743403.94,34746039.9,127,ghz,4217.536000001431
3885,SUCCESS,2,1,66447.2,34746039.9,34812487.1,127,random,106315.52000000478
3886,SUCCESS,2,1,1779.8,34812487.1,34814266.9,127,pricingput,2847.679999995232
3887,SUCCESS,2,1,82.01,34814266.9,34814348.91,127,wstate,131.21599999666213
3888,SUCCESS,2,1,2833.99,34814348.91,34817182.9,127,pricingput,4534.384000003338
3891,SUCCESS,2,1,4710.89,34817182.9,34821893.79,127,qnn,7537.424000000954
3892,SUCCESS,2,1,25945.64,34821893.79,34847839.43,127,qpeinexact,41513.02400000096
3894,SUCCESS,2,1,15528.18,34847839.43,34863367.61,127,realamprandom,24845.087999999523
3895,SUCCESS,2,1,1687.6,34863367.61,34865055.21,127,su2random,2700.1600000023845
3896,SUCCESS,2,1,632.4,34865055.21,34865687.61,127,portfoliovqe,1011.8399999976159
3897,SUCCESS,2,1,19423.09,34865687.61,34885110.7,127,qnn,31076.943999993804
3899,SUCCESS,2,1,12491.16,34885110.7,34897601.86,127,qnn,19985.8560000062
3900,SUCCESS,2,1,218.43,34897601.86,34897820.29,127,wstate,349.4879999995232
3902,SUCCESS,2,1,3997.15,34897820.29,34901817.44,127,wstate,6395.439999997616
3903,SUCCESS,2,1,1152.46,34901817.44,34902969.9,127,twolocalrandom,1843.9360000014306
3904,SUCCESS,2,1,31794.2,34902969.9,34934764.1,127,twolocalrandom,50870.720000004774
3905,SUCCESS,2,1,2004.57,34934764.1,34936768.67,127,su2random,3207.312000000477
3906,SUCCESS,2,1,7642.59,34936768.67,34944411.26,127,ae,12228.143999993801
3907,SUCCESS,2,1,129.4,34944411.26,34944540.66,127,ghz,207.03999999761584
3908,SUCCESS,2,1,148440.1,34944540.66,35092980.76,127,random,237504.1600000024
3910,SUCCESS,2,1,5520.32,35092980.76,35098501.08,127,qnn,8832.512000000477
3911,SUCCESS,2,1,114.13,35098501.08,35098615.21,127,dj,182.60800000429154
3912,SUCCESS,2,1,2802.97,35098615.21,35101418.18,127,random,4484.751999998093
3913,SUCCESS,2,1,48005.61,35101418.18,35149423.79,127,random,76808.97599999905
3914,SUCCESS,2,1,40759.68,35149423.79,35190183.47,127,grover-noancilla,65215.487999999525
3915,SUCCESS,2,1,767.98,35190183.47,35190951.45,127,su2random,1228.7679999947547
3918,SUCCESS,2,1,31849.56,35190951.45,35222801.01,127,qpeexact,50959.296000003815
3919,SUCCESS,2,1,4317.52,35222801.01,35227118.53,127,pricingcall,6908.032000005245
3920,SUCCESS,2,1,1442.49,35227118.53,35228561.02,127,ghz,2307.983999991417
3921,SUCCESS,2,1,842.64,35228561.02,35229403.66,127,wstate,1348.2240000009538
3922,SUCCESS,2,1,123462.38,35229403.66,35352866.04,127,random,197539.8080000043
3923,SUCCESS,2,1,278.41,35352866.04,35353144.45,127,graphstate,445.455999994278
3924,SUCCESS,2,1,131.04,35353144.45,35353275.49,127,dj,209.66400001049044
3925,SUCCESS,2,1,31105.92,35353275.49,35384381.41,127,su2random,49769.47199999094
3926,SUCCESS,2,1,2692.16,35384381.41,35387073.57,127,wstate,4307.456000006199
3927,SUCCESS,2,1,51120.19,35387073.57,35438193.76,127,realamprandom,81792.30399999619
3928,SUCCESS,2,1,16515.28,35438193.76,35454709.04,127,qpeinexact,26424.44800000191
3930,SUCCESS,2,1,14144.43,35454709.04,35468853.47,127,random,22631.087999999523
3931,SUCCESS,2,1,228.13,35468853.47,35469081.6,127,graphstate,365.00800000429155
3932,SUCCESS,2,1,460.81,35469081.6,35469542.41,127,dj,737.2959999918938
3933,SUCCESS,2,1,35063.86,35469542.41,35504606.27,127,realamprandom,56102.17600001097
3934,SUCCESS,2,1,864.7,35504606.27,35505470.97,127,realamprandom,1383.5199999928475
3935,SUCCESS,2,1,1598.55,35505470.97,35507069.52,127,qpeinexact,2557.679999995232
3936,SUCCESS,2,1,2829.12,35507069.52,35509898.64,127,qpeinexact,4526.592000007629
3937,SUCCESS,2,1,20946.78,35509898.64,35530845.42,127,ae,33514.84799998999
3940,SUCCESS,2,1,172.69,35530845.42,35531018.11,127,graphstate,276.30400000810624
3941,SUCCESS,2,1,637.45,35531018.11,35531655.56,127,dj,1019.9199999928475
3944,SUCCESS,2,1,218.12,35531655.56,35531873.68,127,dj,348.99200000762943
3945,SUCCESS,2,1,514.42,35531873.68,35532388.1,127,qftentangled,823.072000002861
3946,SUCCESS,2,1,7418.94,35532388.1,35539807.04,127,qpeinexact,11870.303999996186
