QTask_ID,Status,QDCenter,QNode_ID,Execution_Time,Start_Time,Finish_Time,No_Qubits,No_Layers,Cost,Application
3241,SUCCESS,2,1,898.57,26961707.71,26962606.28,127,272,1437.712000000477,graphstate
3242,SUCCESS,2,1,61508.21,26962606.28,27024114.49,127,19618,98413.13600000144,random
3243,SUCCESS,2,1,1213.56,27024114.49,27025328.05,127,280,1941.6959999978544,wstate
3245,SUCCESS,2,1,4591.22,27025328.05,27029919.27,127,1604,7345.952000004054,su2random
3247,SUCCESS,2,1,3073.18,27029919.27,27032992.45,127,823,4917.087999993563,qftentangled
3248,SUCCESS,2,1,75761.62,27032992.45,27108754.07,127,17928,121218.59200000168,random
3249,SUCCESS,2,1,69369.89,27108754.07,27178123.96,127,22335,110991.82400000095,random
3250,SUCCESS,2,1,1204.42,27178123.96,27179328.38,127,975,1927.0720000028612,wstate
3251,SUCCESS,2,1,820.51,27179328.38,27180148.89,127,255,1312.8159999966622,portfoliovqe
3254,SUCCESS,2,1,22326.98,27180148.89,27202475.87,127,5541,35723.16800000072,twolocalrandom
3255,SUCCESS,2,1,1928.42,27202475.87,27204404.29,127,447,3085.472000002861,dj
3256,SUCCESS,2,1,110.12,27204404.29,27204514.41,127,30,176.19199999570847,ghz
3257,SUCCESS,2,1,1421.62,27204514.41,27205936.03,127,579,2274.592000001669,ghz
3258,SUCCESS,2,1,4600.96,27205936.03,27210536.99,127,1593,7361.535999995471,qpeexact
3259,SUCCESS,2,1,91633.31,27210536.99,27302170.3,127,38789,146613.29600000381,qwalk-noancilla
3260,SUCCESS,2,1,1017.97,27302170.3,27303188.27,127,439,1628.7520000040531,wstate
3261,SUCCESS,2,1,51.85,27303188.27,27303240.12,127,22,82.95999999642373,graphstate
3262,SUCCESS,2,1,16203.07,27303240.12,27319443.19,127,4565,25924.912000000477,qftentangled
3264,SUCCESS,2,1,366.07,27319443.19,27319809.26,127,214,585.7120000004769,wstate
3265,SUCCESS,2,1,208,27319809.26,27320017.26,127,77,332.8,graphstate
3266,SUCCESS,2,1,22647.12,27320017.26,27342664.38,127,6597,36235.39200000167,qpeinexact
3267,SUCCESS,2,1,134.53,27342664.38,27342798.91,127,29,215.24799999594688,vqe
3269,SUCCESS,2,1,837.38,27342798.91,27343636.29,127,218,1339.807999998331,qft
3270,SUCCESS,2,1,10551.21,27343636.29,27354187.5,127,3253,16881.93600000143,ae
3271,SUCCESS,2,1,1007.04,27354187.5,27355194.54,127,284,1611.26400000453,qftentangled
3272,SUCCESS,2,1,104.02,27355194.54,27355298.56,127,35,166.43199999928476,qaoa
3273,SUCCESS,2,1,362.54,27355298.56,27355661.1,127,113,580.0639999985696,graphstate
3274,SUCCESS,2,1,23481.9,27355661.1,27379143,127,5497,37571.039999997614,ae
3275,SUCCESS,2,1,32555.9,27379143,27411698.9,127,8512,52089.439999997616,random
3276,SUCCESS,2,1,242.46,27411698.9,27411941.36,127,83,387.93600000143056,ghz
3277,SUCCESS,2,1,846.38,27411941.36,27412787.74,127,260,1354.2079999983312,dj
3278,SUCCESS,2,1,2365.07,27412787.74,27415152.81,127,767,3784.112000000477,twolocalrandom
3279,SUCCESS,2,1,5034.14,27415152.81,27420186.95,127,1619,8054.624000000954,qft
3280,SUCCESS,2,1,1284.28,27420186.95,27421471.23,127,662,2054.8480000019076,dj
3281,SUCCESS,2,1,2063.55,27421471.23,27423534.78,127,1208,3301.680000001192,su2random
3282,SUCCESS,2,1,4199.72,27423534.78,27427734.5,127,1206,6719.551999998093,wstate
3283,SUCCESS,2,1,251.02,27427734.5,27427985.52,127,60,401.63200000524523,graphstate
3284,SUCCESS,2,1,47706.9,27427985.52,27475692.42,127,10828,76331.03999999762,twolocalrandom
3285,SUCCESS,2,1,3859.13,27475692.42,27479551.55,127,1009,6174.607999998331,qnn
3287,SUCCESS,2,1,13403.41,27479551.55,27492954.96,127,4267,21445.45600000024,realamprandom
3288,SUCCESS,2,1,1414.43,27492954.96,27494369.39,127,302,2263.087999999523,ghz
3289,SUCCESS,2,1,14984.07,27494369.39,27509353.46,127,10739,23974.51200000048,qpeexact
3291,SUCCESS,2,1,180970.87,27509353.46,27690324.33,127,59576,289553.3920000017,random
3292,SUCCESS,2,1,12884.93,27690324.33,27703209.26,127,4214,20615.887999999526,qft
3293,SUCCESS,2,1,2101.24,27703209.26,27705310.5,127,704,3361.9839999973774,su2random
3294,SUCCESS,2,1,467.01,27705310.5,27705777.51,127,232,747.2160000026226,qnn
3295,SUCCESS,2,1,10712.36,27705777.51,27716489.87,127,2293,17139.77599999905,qnn
3296,SUCCESS,2,1,7529.88,27716489.87,27724019.75,127,1807,12047.807999998331,qft
3297,SUCCESS,2,1,132.45,27724019.75,27724152.2,127,29,211.92000000476838,vqe
3298,SUCCESS,2,1,7270.26,27724152.2,27731422.46,127,1543,11632.415999996663,twolocalrandom
3299,SUCCESS,2,1,44778.65,27731422.46,27776201.11,127,11733,71645.83999999762,random
3300,SUCCESS,2,1,1554,27776201.11,27777755.11,127,361,2486.4,realamprandom
3301,SUCCESS,2,1,22945.85,27777755.11,27800700.96,127,7922,36713.36000000239,qpeinexact
3304,SUCCESS,2,1,12283.77,27800700.96,27812984.73,127,6600,19654.031999999286,qpeexact
3305,SUCCESS,2,1,962.32,27812984.73,27813947.05,127,657,1539.712000000477,ae
3306,SUCCESS,2,1,119623.97,27813947.05,27933571.02,127,51070,191398.35200000406,random
3307,SUCCESS,2,1,203.17,27933571.02,27933774.19,127,54,325.07199999690056,ghz
3308,SUCCESS,2,1,1620.52,27933774.19,27935394.71,127,579,2592.831999999285,dj
3310,SUCCESS,2,1,1437.29,27935394.71,27936832,127,504,2299.6639999985696,qft
3312,SUCCESS,2,1,410.92,27936832,27937242.92,127,295,657.472000002861,qnn
3313,SUCCESS,2,1,949.06,27937242.92,27938191.98,127,356,1518.4959999978544,graphstate
3314,SUCCESS,2,1,2458.82,27938191.98,27940650.8,127,511,3934.112000000477,twolocalrandom
3315,SUCCESS,2,1,32775.41,27940650.8,27973426.21,127,24395,52440.65600000024,random
3316,SUCCESS,2,1,29410.73,27973426.21,28002836.94,127,7438,47057.16800000072,su2random
3317,SUCCESS,2,1,680.1,28002836.94,28003517.04,127,177,1088.1599999964237,graphstate
3318,SUCCESS,2,1,4202.49,28003517.04,28007719.53,127,2399,6723.984000003338,ae
3319,SUCCESS,2,1,1959.73,28007719.53,28009679.26,127,1482,3135.5680000007155,ae
3320,SUCCESS,2,1,10737.85,28009679.26,28020417.11,127,2690,17180.559999996425,qftentangled
3321,SUCCESS,2,1,145.13,28020417.11,28020562.24,127,39,232.20799999833108,graphstate
3322,SUCCESS,2,1,2674.53,28020562.24,28023236.77,127,847,4279.248000001908,portfoliovqe
3323,SUCCESS,2,1,5579.9,28023236.77,28028816.67,127,2094,8927.840000003576,qft
3324,SUCCESS,2,1,16913.12,28028816.67,28045729.79,127,4630,27060.99199999571,su2random
3325,SUCCESS,2,1,23283.65,28045729.79,28069013.44,127,7202,37253.840000003576,realamprandom
3327,SUCCESS,2,1,400.61,28069013.44,28069414.05,127,96,640.9759999990464,graphstate
3328,SUCCESS,2,1,17932.43,28069414.05,28087346.48,127,6976,28691.887999999526,qft
3329,SUCCESS,2,1,35975.5,28087346.48,28123321.98,127,9909,57560.8,qnn
3332,SUCCESS,2,1,18258.57,28123321.98,28141580.55,127,5201,29213.71200000048,qpeexact
3333,SUCCESS,2,1,1301.46,28141580.55,28142882.01,127,347,2082.3360000014304,pricingcall
3334,SUCCESS,2,1,22103.01,28142882.01,28164985.02,127,4948,35364.81599999667,qpeinexact
3336,SUCCESS,2,1,22084.43,28164985.02,28187069.45,127,5513,35335.08799999952,random
3337,SUCCESS,2,1,12908.36,28187069.45,28199977.81,127,7228,20653.375999999047,qftentangled
3338,SUCCESS,2,1,2933.97,28199977.81,28202911.78,127,983,4694.3520000040535,ghz
3340,SUCCESS,2,1,11140.23,28202911.78,28214052.01,127,3884,17824.368000000715,random
3341,SUCCESS,2,1,4718.6,28214052.01,28218770.61,127,2101,7549.759999996424,qpeexact
3342,SUCCESS,2,1,45258.02,28218770.61,28264028.63,127,15792,72412.83200000525,realamprandom
3343,SUCCESS,2,1,20336.9,28264028.63,28284365.53,127,7659,32539.039999997618,grover-v-chain
3344,SUCCESS,2,1,25688.76,28284365.53,28310054.29,127,5429,41102.01600000262,qftentangled
3345,SUCCESS,2,1,747.11,28310054.29,28310801.4,127,540,1195.375999993086,qftentangled
3346,SUCCESS,2,1,457.73,28310801.4,28311259.13,127,135,732.3680000007153,graphstate
3347,SUCCESS,2,1,8798.36,28311259.13,28320057.49,127,2452,14077.376000005008,qnn
3348,SUCCESS,2,1,104.98,28320057.49,28320162.47,127,39,167.9679999947548,ghz
3349,SUCCESS,2,1,1008.7,28320162.47,28321171.17,127,414,1613.9200000047686,dj
3350,SUCCESS,2,1,11856.55,28321171.17,28333027.72,127,2529,18970.479999995234,qftentangled
3351,SUCCESS,2,1,71.95,28333027.72,28333099.67,127,21,115.12000000476837,ghz
3353,SUCCESS,2,1,8954.96,28333099.67,28342054.63,127,3117,14327.93599999547,pricingcall
3354,SUCCESS,2,1,10296.58,28342054.63,28352351.21,127,6301,16474.5280000031,qpeinexact
3355,SUCCESS,2,1,6103.17,28352351.21,28358454.38,127,3674,9765.072000002861,qft
3356,SUCCESS,2,1,5307.26,28358454.38,28363761.64,127,1468,8491.615999996662,qnn
3357,SUCCESS,2,1,10748.04,28363761.64,28374509.68,127,6362,17196.86399999857,realamprandom
3358,SUCCESS,2,1,1110.56,28374509.68,28375620.24,127,305,1776.8959999978542,dj
3359,SUCCESS,2,1,4679.75,28375620.24,28380299.99,127,3636,7487.6,qft
3361,SUCCESS,2,1,490.75,28380299.99,28380790.74,127,295,785.2000000059605,dj
3362,SUCCESS,2,1,1398.13,28380790.74,28382188.87,127,573,2237.0079999983313,wstate
3363,SUCCESS,2,1,30.5,28382188.87,28382219.37,127,12,48.800000000000004,ghz
3364,SUCCESS,2,1,36411.16,28382219.37,28418630.53,127,8440,58257.85600000024,ae
3365,SUCCESS,2,1,11670.31,28418630.53,28430300.84,127,2996,18672.495999997856,random
3367,SUCCESS,2,1,1298.21,28430300.84,28431599.05,127,341,2077.1360000014306,random
3368,SUCCESS,2,1,34111.17,28431599.05,28465710.22,127,10456,54577.87200000286,qpeinexact
3369,SUCCESS,2,1,658.89,28465710.22,28466369.11,127,141,1054.2240000009538,wstate
3370,SUCCESS,2,1,128.57,28466369.11,28466497.68,127,68,205.71200000047685,ghz
3371,SUCCESS,2,1,21506.91,28466497.68,28488004.59,127,6319,34411.05599999428,random
3373,SUCCESS,2,1,24488.62,28488004.59,28512493.21,127,6234,39181.79200000167,qpeinexact
3374,SUCCESS,2,1,5610.09,28512493.21,28518103.3,127,2067,8976.143999999762,qnn
3375,SUCCESS,2,1,29317.73,28518103.3,28547421.03,127,22390,46908.368000000715,random
3376,SUCCESS,2,1,2868.17,28547421.03,28550289.2,127,790,4589.072000002861,qnn
3377,SUCCESS,2,1,173.91,28550289.2,28550463.11,127,76,278.25599999427794,ghz
3379,SUCCESS,2,1,3267.92,28550463.11,28553731.03,127,1572,5228.672000002862,realamprandom
3380,SUCCESS,2,1,2918.36,28553731.03,28556649.39,127,785,4669.375999999046,qpeexact
3381,SUCCESS,2,1,43.59,28556649.39,28556692.98,127,19,69.74399999976158,graphstate
3382,SUCCESS,2,1,12747.5,28556692.98,28569440.48,127,8505,20396.0,qnn
3383,SUCCESS,2,1,902.05,28569440.48,28570342.53,127,390,1443.280000001192,ghz
3384,SUCCESS,2,1,1177.2,28570342.53,28571519.73,127,253,1883.519999998808,dj
3385,SUCCESS,2,1,131.8,28571519.73,28571651.53,127,107,210.88000000119212,graphstate
3386,SUCCESS,2,1,185.84,28571651.53,28571837.37,127,42,297.3439999997616,ghz
3387,SUCCESS,2,1,3091.42,28571837.37,28574928.79,127,791,4946.272000002861,twolocalrandom
3388,SUCCESS,2,1,135.73,28574928.79,28575064.52,127,66,217.1679999947548,ghz
3389,SUCCESS,2,1,495.84,28575064.52,28575560.36,127,114,793.3440000057221,graphstate
3392,SUCCESS,2,1,112.49,28575560.36,28575672.85,127,74,179.9839999973774,ghz
3393,SUCCESS,2,1,1597.12,28575672.85,28577269.97,127,849,2555.391999995709,ae
3394,SUCCESS,2,1,82.5,28577269.97,28577352.47,127,63,132.00000000596046,graphstate
3395,SUCCESS,2,1,44287.7,28577352.47,28621640.17,127,9247,70860.31999999881,qftentangled
3396,SUCCESS,2,1,5198.65,28621640.17,28626838.82,127,3242,8317.839999997615,qnn
3398,SUCCESS,2,1,13335.75,28626838.82,28640174.57,127,9590,21337.2,qpeexact
3399,SUCCESS,2,1,2775.46,28640174.57,28642950.03,127,822,4440.7360000014305,qpeexact
3400,SUCCESS,2,1,4372.35,28642950.03,28647322.38,127,1229,6995.759999996424,random
3401,SUCCESS,2,1,17000.36,28647322.38,28664322.74,127,5808,27200.575999999048,twolocalrandom
3402,SUCCESS,2,1,5131.25,28664322.74,28669453.99,127,1684,8210.0,realamprandom
3403,SUCCESS,2,1,3182.14,28669453.99,28672636.13,127,1364,5091.424000006915,pricingcall
3404,SUCCESS,2,1,1136.55,28672636.13,28673772.68,127,537,1818.4800000011921,ae
3405,SUCCESS,2,1,282.09,28673772.68,28674054.77,127,69,451.34399999380116,wstate
3406,SUCCESS,2,1,5023.67,28674054.77,28679078.44,127,2503,8037.872000002862,su2random
3407,SUCCESS,2,1,16839.53,28679078.44,28695917.97,127,5576,26943.24800000191,random
3408,SUCCESS,2,1,28330.07,28695917.97,28724248.04,127,11036,45328.11200000048,qnn
3409,SUCCESS,2,1,22188.28,28724248.04,28746436.32,127,6206,35501.24799999595,qpeexact
3410,SUCCESS,2,1,1769.58,28746436.32,28748205.9,127,1166,2831.327999997139,twolocalrandom
3411,SUCCESS,2,1,805.72,28748205.9,28749011.62,127,431,1289.1520000040532,realamprandom
3412,SUCCESS,2,1,137.21,28749011.62,28749148.83,127,31,219.53600000143052,graphstate
3414,SUCCESS,2,1,135.07,28749148.83,28749283.9,127,108,216.11200000047685,graphstate
3417,SUCCESS,2,1,14420.91,28749283.9,28763704.81,127,5146,23073.45599999428,pricingput
3418,SUCCESS,2,1,2581.53,28763704.81,28766286.34,127,1181,4130.4480000019075,su2random
3419,SUCCESS,2,1,3102.45,28766286.34,28769388.79,127,2158,4963.920000004769,qnn
3420,SUCCESS,2,1,950.1,28769388.79,28770338.89,127,542,1520.1599999964237,qnn
3421,SUCCESS,2,1,1638.04,28770338.89,28771976.93,127,603,2620.86400000453,dj
3422,SUCCESS,2,1,48861.75,28771976.93,28820838.68,127,11040,78178.8,qnn
3424,SUCCESS,2,1,386.63,28820838.68,28821225.31,127,221,618.6079999983311,graphstate
3425,SUCCESS,2,1,264.68,28821225.31,28821489.99,127,63,423.4879999995232,dj
3426,SUCCESS,2,1,327.07,28821489.99,28821817.06,127,91,523.3120000004768,graphstate
3427,SUCCESS,2,1,3788.26,28821817.06,28825605.32,127,2403,6061.2159999966625,qft
3429,SUCCESS,2,1,245.28,28825605.32,28825850.6,127,113,392.44800000190736,ghz
3430,SUCCESS,2,1,5892.8,28825850.6,28831743.4,127,1425,9428.480000001193,qftentangled
3431,SUCCESS,2,1,100197.45,28831743.4,28931940.85,127,35237,160315.91999999882,random
3434,SUCCESS,2,1,22957.98,28931940.85,28954898.83,127,6451,36732.76800000072,random
3435,SUCCESS,2,1,9698.97,28954898.83,28964597.8,127,2143,15518.351999998093,twolocalrandom
3436,SUCCESS,2,1,1517.43,28964597.8,28966115.23,127,676,2427.8879999995233,qpeinexact
3438,SUCCESS,2,1,6528.29,28966115.23,28972643.52,127,1890,10445.26400000453,qpeexact
3439,SUCCESS,2,1,1393.84,28972643.52,28974037.36,127,360,2230.143999993801,dj
3440,SUCCESS,2,1,35.89,28974037.36,28974073.25,127,25,57.424000000953676,graphstate
3441,SUCCESS,2,1,5030.06,28974073.25,28979103.31,127,1835,8048.095999997855,qftentangled
3442,SUCCESS,2,1,116.82,28979103.31,28979220.13,127,58,186.91200000047684,graphstate
3443,SUCCESS,2,1,2452.31,28979220.13,28981672.44,127,591,3923.696000003815,realamprandom
3444,SUCCESS,2,1,2363.43,28981672.44,28984035.87,127,824,3781.4879999995233,qft
3445,SUCCESS,2,1,2482.52,28984035.87,28986518.39,127,1014,3972.031999999285,ghz
3446,SUCCESS,2,1,701.14,28986518.39,28987219.53,127,293,1121.8240000009537,wstate
3447,SUCCESS,2,1,6253.61,28987219.53,28993473.14,127,1517,10005.775999999047,su2random
3448,SUCCESS,2,1,249.71,28993473.14,28993722.85,127,55,399.5360000014305,graphstate
3449,SUCCESS,2,1,23439.73,28993722.85,29017162.58,127,6628,37503.56799999475,ae
3450,SUCCESS,2,1,19009.48,29017162.58,29036172.06,127,9042,30415.168000000718,twolocalrandom
3451,SUCCESS,2,1,226.71,29036172.06,29036398.77,127,183,362.736000007391,dj
3452,SUCCESS,2,1,1837.36,29036398.77,29038236.13,127,981,2939.775999993086,qnn
3454,SUCCESS,2,1,18929.1,29038236.13,29057165.23,127,5392,30286.560000002384,twolocalrandom
3455,SUCCESS,2,1,8922.69,29057165.23,29066087.92,127,4840,14276.304000002146,ae
3456,SUCCESS,2,1,487.82,29066087.92,29066575.74,127,151,780.5119999945164,qpeexact
3457,SUCCESS,2,1,6073.6,29066575.74,29072649.34,127,4331,9717.760000002385,qpeinexact
3460,SUCCESS,2,1,8997.07,29072649.34,29081646.41,127,2978,14395.312000000478,random
3462,SUCCESS,2,1,98.21,29081646.41,29081744.62,127,74,157.13600000143052,graphstate
3464,SUCCESS,2,1,1564.32,29081744.62,29083308.94,127,371,2502.912000000477,twolocalrandom
3465,SUCCESS,2,1,4676.81,29083308.94,29087985.75,127,2269,7482.895999997854,qpeexact
3466,SUCCESS,2,1,475.83,29087985.75,29088461.58,127,352,761.3280000030995,su2random
3467,SUCCESS,2,1,237.45,29088461.58,29088699.03,127,115,379.91999999880795,graphstate
3468,SUCCESS,2,1,64082.85,29088699.03,29152781.88,127,16016,102532.56000000238,random
3470,SUCCESS,2,1,17621.13,29152781.88,29170403.01,127,6101,28193.80799999833,ae
3471,SUCCESS,2,1,13740.43,29170403.01,29184143.44,127,4740,21984.687999999525,qft
3472,SUCCESS,2,1,2057.66,29184143.44,29186201.1,127,441,3292.2560000002386,dj
3476,SUCCESS,2,1,811.74,29186201.1,29187012.84,127,252,1298.7839999973776,qnn
3478,SUCCESS,2,1,493.56,29187012.84,29187506.4,127,403,789.6959999978543,qpeexact
3480,SUCCESS,2,1,13737.67,29187506.4,29201244.07,127,4282,21980.272000002864,qft
3481,SUCCESS,2,1,568.46,29201244.07,29201812.53,127,173,909.5360000014306,qnn
3482,SUCCESS,2,1,171.96,29201812.53,29201984.49,127,112,275.13600000143055,graphstate
3487,SUCCESS,2,1,67.41,29201984.49,29202051.9,127,27,107.85600000023842,vqe
3488,SUCCESS,2,1,36452.48,29202051.9,29238504.38,127,8475,58323.96800000072,qft
3489,SUCCESS,2,1,16560.56,29238504.38,29255064.94,127,8076,26496.895999997854,qpeinexact
3490,SUCCESS,2,1,14364.18,29255064.94,29269429.12,127,7078,22982.687999999525,qftentangled
3491,SUCCESS,2,1,5165.03,29269429.12,29274594.15,127,1648,8264.047999995948,ae
3492,SUCCESS,2,1,4957.82,29274594.15,29279551.97,127,1312,7932.512000000477,wstate
3493,SUCCESS,2,1,32619.2,29279551.97,29312171.17,127,7636,52190.720000004774,twolocalrandom
3494,SUCCESS,2,1,555.81,29312171.17,29312726.98,127,213,889.2959999978543,wstate
3495,SUCCESS,2,1,19791.69,29312726.98,29332518.67,127,7792,31666.704000002148,qnn
3496,SUCCESS,2,1,7593.77,29332518.67,29340112.44,127,1642,12150.031999999286,qnn
3497,SUCCESS,2,1,1939.96,29340112.44,29342052.4,127,633,3103.9359999954704,su2random
3498,SUCCESS,2,1,22222.55,29342052.4,29364274.95,127,13036,35556.080000001195,realamprandom
3499,SUCCESS,2,1,21409.42,29364274.95,29385684.37,127,8425,34255.07200000286,qft
3500,SUCCESS,2,1,22863.75,29385684.37,29408548.12,127,5638,36582.0,qpeinexact
3501,SUCCESS,2,1,206.88,29408548.12,29408755,127,80,331.0079999983311,graphstate
3502,SUCCESS,2,1,73.1,29408755,29408828.1,127,22,116.96000000238419,vqe
3503,SUCCESS,2,1,7230.68,29408828.1,29416058.78,127,1849,11569.087999999523,qpeinexact
3504,SUCCESS,2,1,1686.37,29416058.78,29417745.15,127,830,2698.192000001669,ghz
3505,SUCCESS,2,1,4950.73,29417745.15,29422695.88,127,1330,7921.1679999947555,wstate
3506,SUCCESS,2,1,285.78,29422695.88,29422981.66,127,101,457.24800000190737,wstate
3508,SUCCESS,2,1,235.76,29422981.66,29423217.42,127,81,377.21600000262265,wstate
3510,SUCCESS,2,1,806.43,29423217.42,29424023.85,127,338,1290.2879999995232,qpeinexact
3511,SUCCESS,2,1,2835.65,29424023.85,29426859.5,127,1958,4537.039999997616,qft
3512,SUCCESS,2,1,2910.72,29426859.5,29429770.22,127,737,4657.151999998093,su2random
3513,SUCCESS,2,1,2045.75,29429770.22,29431815.97,127,1045,3273.2000000059606,wstate
3514,SUCCESS,2,1,467.31,29431815.97,29432283.28,127,173,747.6959999978543,qnn
3515,SUCCESS,2,1,180.21,29432283.28,29432463.49,127,38,288.33599999547005,ghz
3516,SUCCESS,2,1,2348.63,29432463.49,29434812.12,127,790,3757.808000004292,su2random
3517,SUCCESS,2,1,1820.5,29434812.12,29436632.62,127,972,2912.8,su2random
3518,SUCCESS,2,1,3985.49,29436632.62,29440618.11,127,879,6376.783999997378,qft
3519,SUCCESS,2,1,8910.89,29440618.11,29449529,127,2074,14257.424000000954,pricingcall
3520,SUCCESS,2,1,38217.13,29449529,29487746.13,127,8270,61147.40799999834,qpeexact
3521,SUCCESS,2,1,365.21,29487746.13,29488111.34,127,133,584.3360000014305,wstate
3522,SUCCESS,2,1,3328,29488111.34,29491439.34,127,1088,5324.8,qnn
3523,SUCCESS,2,1,30485.12,29491439.34,29521924.46,127,14824,48776.19200000167,realamprandom
3524,SUCCESS,2,1,9140.79,29521924.46,29531065.25,127,5264,14625.26399999857,qnn
3525,SUCCESS,2,1,9753.11,29531065.25,29540818.36,127,2330,15604.975999999047,ae
3526,SUCCESS,2,1,2295.51,29540818.36,29543113.87,127,1061,3672.816000002623,twolocalrandom
3527,SUCCESS,2,1,22355.02,29543113.87,29565468.89,127,10227,35768.031999999286,realamprandom
3528,SUCCESS,2,1,26127.15,29565468.89,29591596.04,127,6505,41803.44000000358,qpeexact
3529,SUCCESS,2,1,235.49,29591596.04,29591831.53,127,72,376.7839999973774,ghz
3530,SUCCESS,2,1,4533.1,29591831.53,29596364.63,127,1086,7252.960000002385,qnn
3531,SUCCESS,2,1,99959.05,29596364.63,29696323.68,127,78093,159934.4800000012,qwalk-noancilla
3533,SUCCESS,2,1,1629.75,29696323.68,29697953.43,127,1110,2607.6000000000004,realamprandom
3534,SUCCESS,2,1,4639.73,29697953.43,29702593.16,127,1202,7423.567999994755,qftentangled
3535,SUCCESS,2,1,1736.38,29702593.16,29704329.54,127,380,2778.207999998331,qft
3536,SUCCESS,2,1,21897.35,29704329.54,29726226.89,127,4699,35035.76000000239,ae
3538,SUCCESS,2,1,10202.8,29726226.89,29736429.69,127,7820,16324.480000001193,random
3539,SUCCESS,2,1,230.33,29736429.69,29736660.02,127,76,368.52800000309946,graphstate
3540,SUCCESS,2,1,14116.43,29736660.02,29750776.45,127,3716,22586.287999993565,ae
3541,SUCCESS,2,1,14570.55,29750776.45,29765347,127,6790,23312.880000001194,qpeexact
3544,SUCCESS,2,1,59976.4,29765347,29825323.4,127,34032,95962.23999999762,shor
3545,SUCCESS,2,1,6679,29825323.4,29832002.4,127,3546,10686.400000000001,qpeinexact
3546,SUCCESS,2,1,4694.2,29832002.4,29836696.6,127,2395,7510.720000004769,twolocalrandom
3547,SUCCESS,2,1,75962.64,29836696.6,29912659.24,127,33770,121540.223999995,random
3548,SUCCESS,2,1,12459.15,29912659.24,29925118.39,127,4912,19934.64000000358,ae
3550,SUCCESS,2,1,9743.38,29925118.39,29934861.77,127,2630,15589.407999998331,qpeinexact
3551,SUCCESS,2,1,2611.3,29934861.77,29937473.07,127,895,4178.080000001192,realamprandom
3552,SUCCESS,2,1,7115.43,29937473.07,29944588.5,127,1697,11384.687999999524,twolocalrandom
3553,SUCCESS,2,1,1351.44,29944588.5,29945939.94,127,377,2162.304000002146,su2random
3554,SUCCESS,2,1,19997.65,29945939.94,29965937.59,127,4196,31996.23999999762,random
3555,SUCCESS,2,1,20538.68,29965937.59,29986476.27,127,5886,32861.887999999526,qftentangled
3556,SUCCESS,2,1,35955.16,29986476.27,30022431.43,127,7522,57528.25600000024,qft
3557,SUCCESS,2,1,7131.41,30022431.43,30029562.84,127,3549,11410.25600000024,grover-noancilla
3559,SUCCESS,2,1,4566.8,30029562.84,30034129.64,127,2147,7306.8800000011925,su2random
3560,SUCCESS,2,1,37855.29,30034129.64,30071984.93,127,9136,60568.46400000453,random
3561,SUCCESS,2,1,6068.42,30071984.93,30078053.35,127,4955,9709.4719999969,qnn
3562,SUCCESS,2,1,75.37,30078053.35,30078128.72,127,26,120.59199999570848,vqe
3563,SUCCESS,2,1,95.78,30078128.72,30078224.5,127,27,153.24800000190734,ghz
3564,SUCCESS,2,1,9317.28,30078224.5,30087541.78,127,3009,14907.648000001907,qpeexact
3565,SUCCESS,2,1,109072.68,30087541.78,30196614.46,127,40327,174516.28799999953,random
3566,SUCCESS,2,1,27546.08,30196614.46,30224160.54,127,11760,44073.7280000031,realamprandom
3567,SUCCESS,2,1,9988.36,30224160.54,30234148.9,127,3155,15981.375999993086,su2random
3569,SUCCESS,2,1,1397.4,30234148.9,30235546.3,127,376,2235.8400000035763,random
3570,SUCCESS,2,1,25352.44,30235546.3,30260898.74,127,5662,40563.90399999619,qpeexact
3571,SUCCESS,2,1,980.24,30260898.74,30261878.98,127,471,1568.3840000033379,pricingcall
3572,SUCCESS,2,1,64.68,30261878.98,30261943.66,127,25,103.48799999952317,dj
3573,SUCCESS,2,1,2828.14,30261943.66,30264771.8,127,627,4525.0240000009535,ae
3574,SUCCESS,2,1,6656.68,30264771.8,30271428.48,127,3352,10650.687999999524,su2random
3575,SUCCESS,2,1,71610.93,30271428.48,30343039.41,127,29138,114577.48799999953,random
3576,SUCCESS,2,1,1292.95,30343039.41,30344332.36,127,700,2068.7200000047683,qft
3577,SUCCESS,2,1,1107.23,30344332.36,30345439.59,127,242,1771.567999994755,dj
3578,SUCCESS,2,1,9008.48,30345439.59,30354448.07,127,5400,14413.568000000716,qpeexact
3579,SUCCESS,2,1,75449.76,30354448.07,30429897.83,127,15894,120719.61600000263,realamprandom
3580,SUCCESS,2,1,9859.87,30429897.83,30439757.7,127,2101,15775.791999995708,qpeinexact
3581,SUCCESS,2,1,606.55,30439757.7,30440364.25,127,335,970.4800000011921,twolocalrandom
3582,SUCCESS,2,1,15794.69,30440364.25,30456158.94,127,4185,25271.504000002147,realamprandom
3583,SUCCESS,2,1,4410.27,30456158.94,30460569.21,127,1433,7056.431999999285,su2random
3584,SUCCESS,2,1,1760.24,30460569.21,30462329.45,127,468,2816.384000003338,dj
3587,SUCCESS,2,1,803.13,30462329.45,30463132.58,127,428,1285.0079999923707,qft
3588,SUCCESS,2,1,24644.4,30463132.58,30487776.98,127,5610,39431.04000000358,qpeexact
3589,SUCCESS,2,1,1788.22,30487776.98,30489565.2,127,658,2861.152000004053,qnn
3590,SUCCESS,2,1,22164.41,30489565.2,30511729.61,127,5242,35463.05599999428,qpeexact
